data,label,segments
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_1488.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_1488.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_1488.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04254120_2436.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04254120_2436.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04254120_2436.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01644373_1497.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01644373_1497.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01644373_1497.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02492660_2850.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02492660_2850.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02492660_2850.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00049470.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00049470.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00049470.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03376595_7071.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03376595_7071.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03376595_7071.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03131574_1180.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03131574_1180.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03131574_1180.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01740131_14502.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01740131_14502.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01740131_14502.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00011629.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00011629.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00011629.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_199.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_199.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_199.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04409515_17902.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04409515_17902.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04409515_17902.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00079290.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00079290.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00079290.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00060706.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00060706.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00060706.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03775546_3763.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03775546_3763.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03775546_3763.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00057377.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00057377.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00057377.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01755581_1072.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01755581_1072.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01755581_1072.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07753113_12560.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07753113_12560.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07753113_12560.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_agxjfngkckfyolru.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_agxjfngkckfyolru.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_agxjfngkckfyolru.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04004767_5145.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04004767_5145.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04004767_5145.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03445777_7428.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03445777_7428.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03445777_7428.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07583066_149.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07583066_149.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07583066_149.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02086079_4479.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02086079_4479.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02086079_4479.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00048985.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00048985.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00048985.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04026417_23196.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04026417_23196.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04026417_23196.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_acswpgpfdacoxzay.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_acswpgpfdacoxzay.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_acswpgpfdacoxzay.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07753113_4970.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07753113_4970.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07753113_4970.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770439_3733.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770439_3733.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770439_3733.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07714571_1000.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07714571_1000.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07714571_1000.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_val_00021152.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_val_00021152.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_val_00021152.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00015840.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00015840.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00015840.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00001008.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00001008.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00001008.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00044712.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00044712.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00044712.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00038311.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00038311.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00038311.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01641577_6211.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01641577_6211.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01641577_6211.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03785016_20477.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03785016_20477.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03785016_20477.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03761084_36420.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03761084_36420.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03761084_36420.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07768694_4719.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07768694_4719.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07768694_4719.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04392985_6269.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04392985_6269.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04392985_6269.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_5491.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_5491.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_5491.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_abudcwtqdfsvrzqv.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_abudcwtqdfsvrzqv.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_abudcwtqdfsvrzqv.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04285008_2280.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04285008_2280.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04285008_2280.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02092339_1753.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02092339_1753.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02092339_1753.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03249569_14167.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03249569_14167.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03249569_14167.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04019541_33649.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04019541_33649.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04019541_33649.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_3425.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_3425.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_3425.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03379051_2863.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03379051_2863.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03379051_2863.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00078306.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00078306.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00078306.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04409515_21425.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04409515_21425.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04409515_21425.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03777568_7381.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03777568_7381.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03777568_7381.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04270147_10133.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04270147_10133.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04270147_10133.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00000220.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00000220.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00000220.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03769881_4682.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03769881_4682.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03769881_4682.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04392985_6504.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04392985_6504.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04392985_6504.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03673027_30541.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03673027_30541.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03673027_30541.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03584254_4258.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03584254_4258.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03584254_4258.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01622779_1078.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01622779_1078.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01622779_1078.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04254120_3368.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04254120_3368.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04254120_3368.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03494278_9976.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03494278_9976.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03494278_9976.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03761084_30448.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03761084_30448.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03761084_30448.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00050032.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00050032.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00050032.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00099417.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00099417.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00099417.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03337140_9536.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03337140_9536.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03337140_9536.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04039381_7820.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04039381_7820.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04039381_7820.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03188531_23443.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03188531_23443.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03188531_23443.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07749582_3366.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07749582_3366.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07749582_3366.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04392985_9128.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04392985_9128.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04392985_9128.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_2361.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_2361.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_2361.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00062609.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00062609.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00062609.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04591157_2299.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04591157_2299.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04591157_2299.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00040654.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00040654.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00040654.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01739381_3760.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01739381_3760.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01739381_3760.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03690938_4693.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03690938_4693.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03690938_4693.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01689811_5624.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01689811_5624.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01689811_5624.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03764736_2580.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03764736_2580.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03764736_2580.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07749582_11431.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07749582_11431.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07749582_11431.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00078758.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00078758.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00078758.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03095699_27042.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03095699_27042.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03095699_27042.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07718472_15769.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07718472_15769.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07718472_15769.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04074963_6569.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04074963_6569.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04074963_6569.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07693725_24178.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07693725_24178.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07693725_24178.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_anbplubftvzhcafz.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_anbplubftvzhcafz.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_anbplubftvzhcafz.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00000305.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00000305.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00000305.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02099712_461.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02099712_461.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02099712_461.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_4376.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_4376.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_4376.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00052481.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00052481.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00052481.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03445777_8971.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03445777_8971.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03445777_8971.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00085820.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00085820.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00085820.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03891251_1449.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03891251_1449.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03891251_1449.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04004767_11721.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04004767_11721.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04004767_11721.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03201208_9792.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03201208_9792.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03201208_9792.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02437312_3904.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02437312_3904.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02437312_3904.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00021573.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00021573.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00021573.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04146614_13397.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04146614_13397.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04146614_13397.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00042771.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00042771.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00042771.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00071997.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00071997.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00071997.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03942813_8206.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03942813_8206.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03942813_8206.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_val_00030118.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_val_00030118.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_val_00030118.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00005170.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00005170.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00005170.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00050347.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00050347.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00050347.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07693725_11023.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07693725_11023.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07693725_11023.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00005603.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00005603.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00005603.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07734744_6267.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07734744_6267.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07734744_6267.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03832673_15384.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03832673_15384.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03832673_15384.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_1260.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_1260.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_1260.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03337140_9117.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03337140_9117.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03337140_9117.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770439_1072.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770439_1072.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770439_1072.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07753592_2120.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07753592_2120.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07753592_2120.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03790512_7513.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03790512_7513.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03790512_7513.png
